Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2026-01-04 17:20:03.803,1,10,1,10,1,10,1,10,1,10,1,10,6,60
2026-01-04 17:20:09.762,1,10,1,10,1,10,1,10,1,10,1,10,6,60
2026-01-04 17:20:15.742,1,10,1,10,1,10,1,10,1,10,1,10,6,60
2026-01-04 17:20:21.734,1,10,1,10,1,10,1,10,1,10,1,10,6,60
2026-01-04 17:20:27.717,1,9,1,10,1,10,1,10,1,10,1,10,6,59
2026-01-04 17:20:33.679,1,9,1,10,1,10,1,10,1,10,1,10,6,59
2026-01-04 17:20:39.650,1,9,1,10,1,10,1,10,1,10,1,10,6,59
2026-01-04 17:20:45.625,1,9,1,10,1,10,1,10,1,10,1,10,6,59
2026-01-04 17:20:51.625,1,9,1,10,1,10,1,10,1,10,1,10,6,59
2026-01-04 17:20:57.602,1,9,1,10,1,10,1,10,1,10,1,10,6,59
2026-01-04 17:21:03.590,1,9,1,10,1,10,1,10,1,10,1,10,6,59
2026-01-04 17:21:09.556,1,8,1,10,1,10,1,10,1,10,1,10,6,58
2026-01-04 17:21:15.525,1,8,1,10,1,10,1,10,1,10,1,10,6,58
2026-01-04 17:21:21.489,1,8,1,10,1,10,1,10,1,10,1,10,6,58
2026-01-04 17:21:27.448,1,8,1,10,1,10,1,10,1,10,1,10,6,58
2026-01-04 17:21:33.417,1,8,1,10,1,10,1,10,1,10,1,10,6,58
2026-01-04 17:21:39.370,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:21:45.349,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:21:51.321,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:21:57.281,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:22:03.245,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:22:09.222,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:22:15.176,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:22:21.140,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:22:27.111,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:22:33.085,1,7,1,10,1,10,1,10,1,10,1,10,6,57
2026-01-04 17:22:39.055,1,5,1,10,1,10,1,10,1,10,1,10,6,55
2026-01-04 17:22:45.019,1,5,1,10,1,10,1,10,1,10,1,10,6,55
2026-01-04 17:22:50.976,1,5,1,10,1,10,1,10,1,10,1,10,6,55
2026-01-04 17:22:56.943,1,5,1,10,1,10,1,10,1,10,1,10,6,55
2026-01-04 17:23:02.912,1,5,1,10,1,10,1,10,1,10,1,10,6,55
2026-01-04 17:23:08.873,1,5,1,10,1,10,1,10,1,10,1,10,6,55
2026-01-04 17:23:14.848,1,4,1,10,1,10,1,10,1,10,1,10,6,54
2026-01-04 17:23:20.835,1,4,1,10,1,10,1,10,1,10,1,10,6,54
2026-01-04 17:23:26.818,1,4,1,10,1,10,1,10,1,10,1,10,6,54
2026-01-04 17:23:32.780,1,4,1,10,1,10,1,10,1,10,1,10,6,54
